uniqueFollowCount,totalUnFollowCount,foursquareId,uniqueUnFollowCount,key,date,totalFollowCount
5,0,2094395,0,2011-01-19 | 2094395,2011-01-19T00:00:00,5
5,0,2109233,0,2011-01-19 | 2109233,2011-01-19T00:00:00,5
9,0,2111540,0,2011-01-19 | 2111540,2011-01-19T00:00:00,11
12,0,211360,0,2011-01-19 | 211360,2011-01-19T00:00:00,13
69,0,2195860,0,2011-01-19 | 2195860,2011-01-19T00:00:00,89
8,0,2198695,0,2011-01-19 | 2198695,2011-01-19T00:00:00,9
18,0,2199283,0,2011-01-19 | 2199283,2011-01-19T00:00:00,19
4,0,2234652,0,2011-01-19 | 2234652,2011-01-19T00:00:00,4
13,0,226060,0,2011-01-19 | 226060,2011-01-19T00:00:00,14
5,0,2270881,0,2011-01-19 | 2270881,2011-01-19T00:00:00,5
5,0,2276914,0,2011-01-19 | 2276914,2011-01-19T00:00:00,5
3,0,2277218,0,2011-01-19 | 2277218,2011-01-19T00:00:00,3
2,0,2295370,0,2011-01-19 | 2295370,2011-01-19T00:00:00,2
4,0,2327413,0,2011-01-19 | 2327413,2011-01-19T00:00:00,4
3,0,2331531,0,2011-01-19 | 2331531,2011-01-19T00:00:00,3
12,0,2334572,0,2011-01-19 | 2334572,2011-01-19T00:00:00,12
4,0,2351118,0,2011-01-19 | 2351118,2011-01-19T00:00:00,4
5,0,2356962,0,2011-01-19 | 2356962,2011-01-19T00:00:00,5
4,0,2371486,0,2011-01-19 | 2371486,2011-01-19T00:00:00,4
6,0,2373886,0,2011-01-19 | 2373886,2011-01-19T00:00:00,6
4,0,2380335,0,2011-01-19 | 2380335,2011-01-19T00:00:00,4
10,0,238086,0,2011-01-19 | 238086,2011-01-19T00:00:00,11
8,0,2389346,0,2011-01-19 | 2389346,2011-01-19T00:00:00,9
4,0,2391786,0,2011-01-19 | 2391786,2011-01-19T00:00:00,4
3,0,2394891,0,2011-01-19 | 2394891,2011-01-19T00:00:00,3
5,0,2407305,0,2011-01-19 | 2407305,2011-01-19T00:00:00,5
8,0,2407886,0,2011-01-19 | 2407886,2011-01-19T00:00:00,9
4,0,2464309,0,2011-01-19 | 2464309,2011-01-19T00:00:00,5
2,1,2465098,1,2011-01-19 | 2465098,2011-01-19T00:00:00,2
4,0,2480128,0,2011-01-19 | 2480128,2011-01-19T00:00:00,4
19,0,2482360,0,2011-01-19 | 2482360,2011-01-19T00:00:00,27
7,0,2485038,0,2011-01-19 | 2485038,2011-01-19T00:00:00,7
6,0,2485302,0,2011-01-19 | 2485302,2011-01-19T00:00:00,6
26,0,2496522,0,2011-01-19 | 2496522,2011-01-19T00:00:00,30
6,0,2502541,0,2011-01-19 | 2502541,2011-01-19T00:00:00,6
9,0,2516801,0,2011-01-19 | 2516801,2011-01-19T00:00:00,9
9,0,2517939,0,2011-01-19 | 2517939,2011-01-19T00:00:00,10
7,0,2536922,0,2011-01-19 | 2536922,2011-01-19T00:00:00,7
6,0,2538162,0,2011-01-19 | 2538162,2011-01-19T00:00:00,6
9,0,2540211,0,2011-01-19 | 2540211,2011-01-19T00:00:00,9
67,1,2559092,1,2011-01-19 | 2559092,2011-01-19T00:00:00,94
8,0,2593535,0,2011-01-19 | 2593535,2011-01-19T00:00:00,8
3,0,2601108,0,2011-01-19 | 2601108,2011-01-19T00:00:00,3
7,0,2611536,0,2011-01-19 | 2611536,2011-01-19T00:00:00,7
6,0,2613788,0,2011-01-19 | 2613788,2011-01-19T00:00:00,6
12,0,261702,0,2011-01-19 | 261702,2011-01-19T00:00:00,14
8,0,2619087,0,2011-01-19 | 2619087,2011-01-19T00:00:00,8
6,0,2619393,0,2011-01-19 | 2619393,2011-01-19T00:00:00,6
6,1,2630325,1,2011-01-19 | 2630325,2011-01-19T00:00:00,6
39,0,2631925,0,2011-01-19 | 2631925,2011-01-19T00:00:00,46
7,0,2632562,0,2011-01-19 | 2632562,2011-01-19T00:00:00,7
7,0,2633456,0,2011-01-19 | 2633456,2011-01-19T00:00:00,7
9,0,2655682,0,2011-01-19 | 2655682,2011-01-19T00:00:00,9
12,0,2659319,0,2011-01-19 | 2659319,2011-01-19T00:00:00,12
6,0,2670635,0,2011-01-19 | 2670635,2011-01-19T00:00:00,6
10,0,268135,0,2011-01-19 | 268135,2011-01-19T00:00:00,10
12,0,268329,0,2011-01-19 | 268329,2011-01-19T00:00:00,13
13,0,2694567,0,2011-01-19 | 2694567,2011-01-19T00:00:00,14
5,0,2727581,0,2011-01-19 | 2727581,2011-01-19T00:00:00,5
10,0,2732144,0,2011-01-19 | 2732144,2011-01-19T00:00:00,10
10,0,2748769,0,2011-01-19 | 2748769,2011-01-19T00:00:00,10
3,0,2749170,0,2011-01-19 | 2749170,2011-01-19T00:00:00,4
16,0,275143,0,2011-01-19 | 275143,2011-01-19T00:00:00,19
2,0,2769138,0,2011-01-19 | 2769138,2011-01-19T00:00:00,2
9,0,2782786,0,2011-01-19 | 2782786,2011-01-19T00:00:00,10
5,0,2792304,0,2011-01-19 | 2792304,2011-01-19T00:00:00,5
8,0,2814921,0,2011-01-19 | 2814921,2011-01-19T00:00:00,8
5,0,2817466,0,2011-01-19 | 2817466,2011-01-19T00:00:00,5
5,0,282219,0,2011-01-19 | 282219,2011-01-19T00:00:00,5
7,0,2869391,0,2011-01-19 | 2869391,2011-01-19T00:00:00,7
5,0,2924803,0,2011-01-19 | 2924803,2011-01-19T00:00:00,5
5,0,2928225,0,2011-01-19 | 2928225,2011-01-19T00:00:00,5
5,0,2944196,0,2011-01-19 | 2944196,2011-01-19T00:00:00,5
16,0,2952252,0,2011-01-19 | 2952252,2011-01-19T00:00:00,17
8,0,2960181,0,2011-01-19 | 2960181,2011-01-19T00:00:00,8
6,0,2960903,0,2011-01-19 | 2960903,2011-01-19T00:00:00,8
7,0,2962045,0,2011-01-19 | 2962045,2011-01-19T00:00:00,7
3,0,2979747,0,2011-01-19 | 2979747,2011-01-19T00:00:00,4
37,1,3038126,1,2011-01-19 | 3038126,2011-01-19T00:00:00,43
5,0,3049802,0,2011-01-19 | 3049802,2011-01-19T00:00:00,5
11,0,305094,0,2011-01-19 | 305094,2011-01-19T00:00:00,14
2,0,3052639,0,2011-01-19 | 3052639,2011-01-19T00:00:00,3
1,0,3053550,0,2011-01-19 | 3053550,2011-01-19T00:00:00,1
10,0,305584,0,2011-01-19 | 305584,2011-01-19T00:00:00,10
94,0,3065428,0,2011-01-19 | 3065428,2011-01-19T00:00:00,132
2,0,3073406,0,2011-01-19 | 3073406,2011-01-19T00:00:00,2
13,0,3073926,0,2011-01-19 | 3073926,2011-01-19T00:00:00,13
6,0,3086675,0,2011-01-19 | 3086675,2011-01-19T00:00:00,6
6,0,3091450,0,2011-01-19 | 3091450,2011-01-19T00:00:00,6
6,0,3107021,0,2011-01-19 | 3107021,2011-01-19T00:00:00,7
5,0,311503,0,2011-01-19 | 311503,2011-01-19T00:00:00,5
6,0,3119396,0,2011-01-19 | 3119396,2011-01-19T00:00:00,6
14,0,321287,0,2011-01-19 | 321287,2011-01-19T00:00:00,17
5,0,3214207,0,2011-01-19 | 3214207,2011-01-19T00:00:00,7
12,0,3225840,0,2011-01-19 | 3225840,2011-01-19T00:00:00,12
6,0,3226418,0,2011-01-19 | 3226418,2011-01-19T00:00:00,6
6,0,322698,0,2011-01-19 | 322698,2011-01-19T00:00:00,6
5,0,3228004,0,2011-01-19 | 3228004,2011-01-19T00:00:00,5
3,0,3230661,0,2011-01-19 | 3230661,2011-01-19T00:00:00,3
9,0,3232774,0,2011-01-19 | 3232774,2011-01-19T00:00:00,9
7,0,3244046,0,2011-01-19 | 3244046,2011-01-19T00:00:00,7
5,0,3262181,0,2011-01-19 | 3262181,2011-01-19T00:00:00,5
4,0,3300943,0,2011-01-19 | 3300943,2011-01-19T00:00:00,4
7,0,3302010,0,2011-01-19 | 3302010,2011-01-19T00:00:00,9
5,0,3318416,0,2011-01-19 | 3318416,2011-01-19T00:00:00,6
2,0,3323786,0,2011-01-19 | 3323786,2011-01-19T00:00:00,2
4,0,3343327,0,2011-01-19 | 3343327,2011-01-19T00:00:00,4
2,0,3343338,0,2011-01-19 | 3343338,2011-01-19T00:00:00,2
3,0,3348812,0,2011-01-19 | 3348812,2011-01-19T00:00:00,3
4,0,3357729,0,2011-01-19 | 3357729,2011-01-19T00:00:00,4
5,0,3358174,0,2011-01-19 | 3358174,2011-01-19T00:00:00,5
4,0,3358242,0,2011-01-19 | 3358242,2011-01-19T00:00:00,4
9,0,336012,0,2011-01-19 | 336012,2011-01-19T00:00:00,9
9,0,337548,0,2011-01-19 | 337548,2011-01-19T00:00:00,10
4,0,3377786,0,2011-01-19 | 3377786,2011-01-19T00:00:00,4
5,0,3382567,0,2011-01-19 | 3382567,2011-01-19T00:00:00,5
14,0,338793,0,2011-01-19 | 338793,2011-01-19T00:00:00,14
10,0,3392925,0,2011-01-19 | 3392925,2011-01-19T00:00:00,10
4,0,3394354,0,2011-01-19 | 3394354,2011-01-19T00:00:00,4
2,0,3400565,0,2011-01-19 | 3400565,2011-01-19T00:00:00,2
14,0,340702,0,2011-01-19 | 340702,2011-01-19T00:00:00,15
4,0,3450621,0,2011-01-19 | 3450621,2011-01-19T00:00:00,4
2,0,3452356,0,2011-01-19 | 3452356,2011-01-19T00:00:00,2
8,0,3462137,0,2011-01-19 | 3462137,2011-01-19T00:00:00,8
11,0,347482,0,2011-01-19 | 347482,2011-01-19T00:00:00,13
91,1,3478988,1,2011-01-19 | 3478988,2011-01-19T00:00:00,141
9,0,3483778,0,2011-01-19 | 3483778,2011-01-19T00:00:00,9
1,0,3499494,0,2011-01-19 | 3499494,2011-01-19T00:00:00,1
5,0,3500370,0,2011-01-19 | 3500370,2011-01-19T00:00:00,5
62,0,3518132,0,2011-01-19 | 3518132,2011-01-19T00:00:00,88
11,0,352703,0,2011-01-19 | 352703,2011-01-19T00:00:00,11
4,0,3534006,0,2011-01-19 | 3534006,2011-01-19T00:00:00,4
4,0,3536222,0,2011-01-19 | 3536222,2011-01-19T00:00:00,4
15,0,360215,0,2011-01-19 | 360215,2011-01-19T00:00:00,15
3,0,3602992,0,2011-01-19 | 3602992,2011-01-19T00:00:00,3
3,0,3646920,0,2011-01-19 | 3646920,2011-01-19T00:00:00,3
10,0,3647483,0,2011-01-19 | 3647483,2011-01-19T00:00:00,10
6,0,3648478,0,2011-01-19 | 3648478,2011-01-19T00:00:00,6
5,0,3663586,0,2011-01-19 | 3663586,2011-01-19T00:00:00,5
4,0,3685114,0,2011-01-19 | 3685114,2011-01-19T00:00:00,4
20,0,3739457,0,2011-01-19 | 3739457,2011-01-19T00:00:00,21
23,0,376030,0,2011-01-19 | 376030,2011-01-19T00:00:00,23
3,0,3760650,0,2011-01-19 | 3760650,2011-01-19T00:00:00,3
8,0,376887,0,2011-01-19 | 376887,2011-01-19T00:00:00,8
4,0,3779900,0,2011-01-19 | 3779900,2011-01-19T00:00:00,4
14,0,3794608,0,2011-01-19 | 3794608,2011-01-19T00:00:00,19
12,0,3795733,0,2011-01-19 | 3795733,2011-01-19T00:00:00,12
6,0,3796987,0,2011-01-19 | 3796987,2011-01-19T00:00:00,6
9,0,3799005,0,2011-01-19 | 3799005,2011-01-19T00:00:00,10
12,0,3838334,0,2011-01-19 | 3838334,2011-01-19T00:00:00,13
9,0,383992,0,2011-01-19 | 383992,2011-01-19T00:00:00,11
7,0,3904291,0,2011-01-19 | 3904291,2011-01-19T00:00:00,8
8,0,3907781,0,2011-01-19 | 3907781,2011-01-19T00:00:00,9
7,0,3908889,0,2011-01-19 | 3908889,2011-01-19T00:00:00,8
10,0,3921145,0,2011-01-19 | 3921145,2011-01-19T00:00:00,11
6,0,3964060,0,2011-01-19 | 3964060,2011-01-19T00:00:00,6
2,0,3965355,0,2011-01-19 | 3965355,2011-01-19T00:00:00,2
4,0,3968757,0,2011-01-19 | 3968757,2011-01-19T00:00:00,4
8,0,3969273,0,2011-01-19 | 3969273,2011-01-19T00:00:00,8
3,0,3982252,0,2011-01-19 | 3982252,2011-01-19T00:00:00,3
14,0,398871,0,2011-01-19 | 398871,2011-01-19T00:00:00,14
4,0,4049899,0,2011-01-19 | 4049899,2011-01-19T00:00:00,4
8,0,4053216,0,2011-01-19 | 4053216,2011-01-19T00:00:00,8
6,0,4070286,0,2011-01-19 | 4070286,2011-01-19T00:00:00,6
4,0,4082309,0,2011-01-19 | 4082309,2011-01-19T00:00:00,4
7,0,4085980,0,2011-01-19 | 4085980,2011-01-19T00:00:00,7
3,0,4086675,0,2011-01-19 | 4086675,2011-01-19T00:00:00,3
4,0,4104113,0,2011-01-19 | 4104113,2011-01-19T00:00:00,5
6,0,4106970,0,2011-01-19 | 4106970,2011-01-19T00:00:00,6
6,0,4107726,0,2011-01-19 | 4107726,2011-01-19T00:00:00,6
15,0,4108433,0,2011-01-19 | 4108433,2011-01-19T00:00:00,15
6,0,4108596,0,2011-01-19 | 4108596,2011-01-19T00:00:00,6
8,0,4108698,0,2011-01-19 | 4108698,2011-01-19T00:00:00,8
9,0,4118719,0,2011-01-19 | 4118719,2011-01-19T00:00:00,9
4,0,4121273,0,2011-01-19 | 4121273,2011-01-19T00:00:00,4
6,0,4123168,0,2011-01-19 | 4123168,2011-01-19T00:00:00,6
1,0,4128086,0,2011-01-19 | 4128086,2011-01-19T00:00:00,1
8,0,4192126,0,2011-01-19 | 4192126,2011-01-19T00:00:00,8
6,0,4215070,0,2011-01-19 | 4215070,2011-01-19T00:00:00,7
3,0,4229707,0,2011-01-19 | 4229707,2011-01-19T00:00:00,3
8,0,4236123,0,2011-01-19 | 4236123,2011-01-19T00:00:00,8
5,0,4237709,0,2011-01-19 | 4237709,2011-01-19T00:00:00,5
6,0,4250163,0,2011-01-19 | 4250163,2011-01-19T00:00:00,6
3,0,4269226,0,2011-01-19 | 4269226,2011-01-19T00:00:00,3
5,0,4278043,0,2011-01-19 | 4278043,2011-01-19T00:00:00,5
8,0,429202,0,2011-01-19 | 429202,2011-01-19T00:00:00,8
2,0,4302318,0,2011-01-19 | 4302318,2011-01-19T00:00:00,2
5,0,4302443,0,2011-01-19 | 4302443,2011-01-19T00:00:00,5
13,0,430851,0,2011-01-19 | 430851,2011-01-19T00:00:00,16
9,0,4335505,0,2011-01-19 | 4335505,2011-01-19T00:00:00,10
11,0,4339715,0,2011-01-19 | 4339715,2011-01-19T00:00:00,12
2,0,4354366,0,2011-01-19 | 4354366,2011-01-19T00:00:00,2
11,0,4355776,0,2011-01-19 | 4355776,2011-01-19T00:00:00,11
11,0,4362480,0,2011-01-19 | 4362480,2011-01-19T00:00:00,11
8,0,4379154,0,2011-01-19 | 4379154,2011-01-19T00:00:00,9
1,0,4382042,0,2011-01-19 | 4382042,2011-01-19T00:00:00,1
5,0,4427579,0,2011-01-19 | 4427579,2011-01-19T00:00:00,5
6,0,4427819,0,2011-01-19 | 4427819,2011-01-19T00:00:00,6
6,0,4428248,0,2011-01-19 | 4428248,2011-01-19T00:00:00,6
5,0,4499781,0,2011-01-19 | 4499781,2011-01-19T00:00:00,5
9,0,4501311,0,2011-01-19 | 4501311,2011-01-19T00:00:00,10
9,0,4515124,0,2011-01-19 | 4515124,2011-01-19T00:00:00,9
13,0,4518187,0,2011-01-19 | 4518187,2011-01-19T00:00:00,15
21,0,4518989,0,2011-01-19 | 4518989,2011-01-19T00:00:00,27
4,1,4537678,1,2011-01-19 | 4537678,2011-01-19T00:00:00,5
5,0,4552302,0,2011-01-19 | 4552302,2011-01-19T00:00:00,5
10,0,4557525,0,2011-01-19 | 4557525,2011-01-19T00:00:00,11
6,1,4559911,1,2011-01-19 | 4559911,2011-01-19T00:00:00,6
6,3,4561403,3,2011-01-19 | 4561403,2011-01-19T00:00:00,7
6,1,4572451,1,2011-01-19 | 4572451,2011-01-19T00:00:00,6
12,1,4579353,1,2011-01-19 | 4579353,2011-01-19T00:00:00,14
4,1,4582409,1,2011-01-19 | 4582409,2011-01-19T00:00:00,4
7,1,4583472,1,2011-01-19 | 4583472,2011-01-19T00:00:00,8
7,1,4584204,1,2011-01-19 | 4584204,2011-01-19T00:00:00,8
9,2,4652678,2,2011-01-19 | 4652678,2011-01-19T00:00:00,10
23,0,4655569,0,2011-01-19 | 4655569,2011-01-19T00:00:00,28
48,0,4697680,0,2011-01-19 | 4697680,2011-01-19T00:00:00,56
7,0,4697764,0,2011-01-19 | 4697764,2011-01-19T00:00:00,7
7,0,470491,0,2011-01-19 | 470491,2011-01-19T00:00:00,7
8,1,4717512,1,2011-01-19 | 4717512,2011-01-19T00:00:00,9
2,0,4730845,0,2011-01-19 | 4730845,2011-01-19T00:00:00,2
88,1,4734053,1,2011-01-19 | 4734053,2011-01-19T00:00:00,119
34,0,4744696,0,2011-01-19 | 4744696,2011-01-19T00:00:00,41
10,0,4753686,0,2011-01-19 | 4753686,2011-01-19T00:00:00,10
7,1,4764590,1,2011-01-19 | 4764590,2011-01-19T00:00:00,8
13,1,4795069,1,2011-01-19 | 4795069,2011-01-19T00:00:00,14
4,2,4804357,2,2011-01-19 | 4804357,2011-01-19T00:00:00,4
5,1,4827120,1,2011-01-19 | 4827120,2011-01-19T00:00:00,5
12,0,48281,0,2011-01-19 | 48281,2011-01-19T00:00:00,13
8,1,4832793,1,2011-01-19 | 4832793,2011-01-19T00:00:00,8
7,1,4850155,1,2011-01-19 | 4850155,2011-01-19T00:00:00,7
11,1,4852779,1,2011-01-19 | 4852779,2011-01-19T00:00:00,12
7,1,4876096,1,2011-01-19 | 4876096,2011-01-19T00:00:00,8
9,1,4922115,1,2011-01-19 | 4922115,2011-01-19T00:00:00,9
8,0,493509,0,2011-01-19 | 493509,2011-01-19T00:00:00,8
8,1,4960697,1,2011-01-19 | 4960697,2011-01-19T00:00:00,10
7,1,4960906,1,2011-01-19 | 4960906,2011-01-19T00:00:00,7
10,1,4982794,1,2011-01-19 | 4982794,2011-01-19T00:00:00,10
12,1,5003365,1,2011-01-19 | 5003365,2011-01-19T00:00:00,12
6,0,5023311,0,2011-01-19 | 5023311,2011-01-19T00:00:00,6
11,0,5040784,0,2011-01-19 | 5040784,2011-01-19T00:00:00,13
7,0,508885,0,2011-01-19 | 508885,2011-01-19T00:00:00,7
4,0,5094767,0,2011-01-19 | 5094767,2011-01-19T00:00:00,4
104,1,5157424,1,2011-01-19 | 5157424,2011-01-19T00:00:00,154
9,1,5234207,1,2011-01-19 | 5234207,2011-01-19T00:00:00,9
12,0,5255525,0,2011-01-19 | 5255525,2011-01-19T00:00:00,13
18,1,5256826,1,2011-01-19 | 5256826,2011-01-19T00:00:00,22
11,0,5273346,0,2011-01-19 | 5273346,2011-01-19T00:00:00,11
21,0,5301485,0,2011-01-19 | 5301485,2011-01-19T00:00:00,25
8,0,5309777,0,2011-01-19 | 5309777,2011-01-19T00:00:00,9
8,0,5330918,0,2011-01-19 | 5330918,2011-01-19T00:00:00,8
7,1,5339676,1,2011-01-19 | 5339676,2011-01-19T00:00:00,8
22,0,5365087,0,2011-01-19 | 5365087,2011-01-19T00:00:00,28
11,0,5368647,0,2011-01-19 | 5368647,2011-01-19T00:00:00,12
81,1,5370765,1,2011-01-19 | 5370765,2011-01-19T00:00:00,110
73,1,537154,1,2011-01-19 | 537154,2011-01-19T00:00:00,105
88,1,5401668,1,2011-01-19 | 5401668,2011-01-19T00:00:00,136
18,0,5411677,0,2011-01-19 | 5411677,2011-01-19T00:00:00,20
27,0,5425964,0,2011-01-19 | 5425964,2011-01-19T00:00:00,33
15,0,55232,0,2011-01-19 | 55232,2011-01-19T00:00:00,17
10,0,5566540,0,2011-01-19 | 5566540,2011-01-19T00:00:00,10
33,0,5655300,0,2011-01-19 | 5655300,2011-01-19T00:00:00,37
27,0,5725696,0,2011-01-19 | 5725696,2011-01-19T00:00:00,34
6,0,572758,0,2011-01-19 | 572758,2011-01-19T00:00:00,7
14,0,5749743,0,2011-01-19 | 5749743,2011-01-19T00:00:00,15
30,1,5777289,1,2011-01-19 | 5777289,2011-01-19T00:00:00,33
97,1,5830629,1,2011-01-19 | 5830629,2011-01-19T00:00:00,146
29,0,5894669,0,2011-01-19 | 5894669,2011-01-19T00:00:00,31
29,0,5918591,0,2011-01-19 | 5918591,2011-01-19T00:00:00,31
92,0,5921024,0,2011-01-19 | 5921024,2011-01-19T00:00:00,124
24,1,5921806,1,2011-01-19 | 5921806,2011-01-19T00:00:00,27
24,1,5921945,1,2011-01-19 | 5921945,2011-01-19T00:00:00,27
23,0,5938166,0,2011-01-19 | 5938166,2011-01-19T00:00:00,27
93,0,5939175,0,2011-01-19 | 5939175,2011-01-19T00:00:00,124
35,0,5939206,0,2011-01-19 | 5939206,2011-01-19T00:00:00,41
30,1,5943062,1,2011-01-19 | 5943062,2011-01-19T00:00:00,38
111,1,5949491,1,2011-01-19 | 5949491,2011-01-19T00:00:00,157
27,0,5963970,0,2011-01-19 | 5963970,2011-01-19T00:00:00,33
33,0,5966750,0,2011-01-19 | 5966750,2011-01-19T00:00:00,38
35,0,5967696,0,2011-01-19 | 5967696,2011-01-19T00:00:00,43
49,0,5980298,0,2011-01-19 | 5980298,2011-01-19T00:00:00,61
41,0,6000391,0,2011-01-19 | 6000391,2011-01-19T00:00:00,45
43,0,6001745,0,2011-01-19 | 6001745,2011-01-19T00:00:00,50
63,1,6062529,1,2011-01-19 | 6062529,2011-01-19T00:00:00,91
55,1,6062888,1,2011-01-19 | 6062888,2011-01-19T00:00:00,74
72,1,6082867,1,2011-01-19 | 6082867,2011-01-19T00:00:00,93
72,2,6109362,2,2011-01-19 | 6109362,2011-01-19T00:00:00,113
108,1,6112819,1,2011-01-19 | 6112819,2011-01-19T00:00:00,162
7,0,611736,0,2011-01-19 | 611736,2011-01-19T00:00:00,7
15,0,64003,0,2011-01-19 | 64003,2011-01-19T00:00:00,17
5,0,660771,0,2011-01-19 | 660771,2011-01-19T00:00:00,6
13,0,680644,0,2011-01-19 | 680644,2011-01-19T00:00:00,14
9,0,742542,0,2011-01-19 | 742542,2011-01-19T00:00:00,10
23,1,74466,1,2011-01-19 | 74466,2011-01-19T00:00:00,27
10,0,744696,0,2011-01-19 | 744696,2011-01-19T00:00:00,11
7,0,749968,0,2011-01-19 | 749968,2011-01-19T00:00:00,8
8,0,763642,0,2011-01-19 | 763642,2011-01-19T00:00:00,9
15,0,83989,0,2011-01-19 | 83989,2011-01-19T00:00:00,17
11,0,843848,0,2011-01-19 | 843848,2011-01-19T00:00:00,13
10,0,844707,0,2011-01-19 | 844707,2011-01-19T00:00:00,11
11,0,879576,0,2011-01-19 | 879576,2011-01-19T00:00:00,11
14,0,887198,0,2011-01-19 | 887198,2011-01-19T00:00:00,14
9,0,891126,0,2011-01-19 | 891126,2011-01-19T00:00:00,9
7,0,901653,0,2011-01-19 | 901653,2011-01-19T00:00:00,7
6,0,909936,0,2011-01-19 | 909936,2011-01-19T00:00:00,7
9,0,922746,0,2011-01-19 | 922746,2011-01-19T00:00:00,9
9,0,925371,0,2011-01-19 | 925371,2011-01-19T00:00:00,10
7,0,989827,0,2011-01-19 | 989827,2011-01-19T00:00:00,9
21,0,100438,0,2011-01-20 | 100438,2011-01-20T00:00:00,21
13,0,1014390,0,2011-01-20 | 1014390,2011-01-20T00:00:00,13
32,0,1034687,0,2011-01-20 | 1034687,2011-01-20T00:00:00,35
25,0,1044528,0,2011-01-20 | 1044528,2011-01-20T00:00:00,25
17,1,1066667,1,2011-01-20 | 1066667,2011-01-20T00:00:00,17
27,0,1067256,0,2011-01-20 | 1067256,2011-01-20T00:00:00,27
28,0,1068336,0,2011-01-20 | 1068336,2011-01-20T00:00:00,28
11,0,1082106,0,2011-01-20 | 1082106,2011-01-20T00:00:00,11
32,0,1086156,0,2011-01-20 | 1086156,2011-01-20T00:00:00,37
37,0,1088586,0,2011-01-20 | 1088586,2011-01-20T00:00:00,43
45,0,1095287,0,2011-01-20 | 1095287,2011-01-20T00:00:00,52
17,0,1120937,0,2011-01-20 | 1120937,2011-01-20T00:00:00,18
19,0,1125529,0,2011-01-20 | 1125529,2011-01-20T00:00:00,20
19,0,1126457,0,2011-01-20 | 1126457,2011-01-20T00:00:00,19
20,1,1127758,1,2011-01-20 | 1127758,2011-01-20T00:00:00,20
8,1,1138456,1,2011-01-20 | 1138456,2011-01-20T00:00:00,8
13,1,1150073,1,2011-01-20 | 1150073,2011-01-20T00:00:00,13
35,1,117717,1,2011-01-20 | 117717,2011-01-20T00:00:00,36
16,0,1191479,0,2011-01-20 | 1191479,2011-01-20T00:00:00,16
14,0,1192925,0,2011-01-20 | 1192925,2011-01-20T00:00:00,14
15,0,1202129,0,2011-01-20 | 1202129,2011-01-20T00:00:00,15
15,1,1203537,1,2011-01-20 | 1203537,2011-01-20T00:00:00,15
20,0,1209712,0,2011-01-20 | 1209712,2011-01-20T00:00:00,20
9,1,1223577,1,2011-01-20 | 1223577,2011-01-20T00:00:00,9
21,0,1236834,0,2011-01-20 | 1236834,2011-01-20T00:00:00,21
13,0,1237754,0,2011-01-20 | 1237754,2011-01-20T00:00:00,13
18,1,1240364,1,2011-01-20 | 1240364,2011-01-20T00:00:00,18
22,0,1241858,0,2011-01-20 | 1241858,2011-01-20T00:00:00,22
18,0,1276998,0,2011-01-20 | 1276998,2011-01-20T00:00:00,18
17,2,1286763,2,2011-01-20 | 1286763,2011-01-20T00:00:00,17
5,1,1297266,1,2011-01-20 | 1297266,2011-01-20T00:00:00,5
13,0,1297525,0,2011-01-20 | 1297525,2011-01-20T00:00:00,13
18,0,1307334,0,2011-01-20 | 1307334,2011-01-20T00:00:00,18
16,1,1314412,1,2011-01-20 | 1314412,2011-01-20T00:00:00,16
9,1,1325831,1,2011-01-20 | 1325831,2011-01-20T00:00:00,9
15,1,1326984,1,2011-01-20 | 1326984,2011-01-20T00:00:00,15
11,1,1361264,1,2011-01-20 | 1361264,2011-01-20T00:00:00,11
40,2,13630,2,2011-01-20 | 13630,2011-01-20T00:00:00,46
11,1,1364255,1,2011-01-20 | 1364255,2011-01-20T00:00:00,11
8,1,1364936,1,2011-01-20 | 1364936,2011-01-20T00:00:00,9
14,1,1372183,1,2011-01-20 | 1372183,2011-01-20T00:00:00,14
5,0,1372689,0,2011-01-20 | 1372689,2011-01-20T00:00:00,5
66,0,1385866,0,2011-01-20 | 1385866,2011-01-20T00:00:00,90
17,0,1387227,0,2011-01-20 | 1387227,2011-01-20T00:00:00,17
18,0,1387652,0,2011-01-20 | 1387652,2011-01-20T00:00:00,18
15,0,1408406,0,2011-01-20 | 1408406,2011-01-20T00:00:00,15
12,1,1413072,1,2011-01-20 | 1413072,2011-01-20T00:00:00,12
14,0,1473703,0,2011-01-20 | 1473703,2011-01-20T00:00:00,14
20,0,147983,0,2011-01-20 | 147983,2011-01-20T00:00:00,20
23,1,1484786,1,2011-01-20 | 1484786,2011-01-20T00:00:00,23
14,0,149690,0,2011-01-20 | 149690,2011-01-20T00:00:00,14
11,1,1501856,1,2011-01-20 | 1501856,2011-01-20T00:00:00,11
16,1,1503120,1,2011-01-20 | 1503120,2011-01-20T00:00:00,16
7,0,1504602,0,2011-01-20 | 1504602,2011-01-20T00:00:00,7
10,0,1514388,0,2011-01-20 | 1514388,2011-01-20T00:00:00,10
12,1,1568845,1,2011-01-20 | 1568845,2011-01-20T00:00:00,12
16,0,1581762,0,2011-01-20 | 1581762,2011-01-20T00:00:00,17
11,0,1593133,0,2011-01-20 | 1593133,2011-01-20T00:00:00,11
18,1,1596715,1,2011-01-20 | 1596715,2011-01-20T00:00:00,18
17,0,1598023,0,2011-01-20 | 1598023,2011-01-20T00:00:00,17
11,0,1601896,0,2011-01-20 | 1601896,2011-01-20T00:00:00,11
10,0,1604396,0,2011-01-20 | 1604396,2011-01-20T00:00:00,10
